,Beginning Cash,Assets Liabilities Change (Total),Other investing activities,Dividends Paid (Common),Accounts Payable Change,Non Cash Items (Other),Change in payables and accrued liability,Operating Cash Flow,Investments Change (Net),Capital Stock Change,Net Cash/Marketcap,Investing cash flow,Other financial activities,Dividends Paid (Total),Issuance/Purchase of Shares,Depreciation & Amortization,Financing cash flow,Long-Term Investments Change (Net),Capital expenditures,Change in Cash,Change in other assets and liabilities,Stock Based Compensation,Ending Cash,Accounts Receivable Change,Repayment/Issuance of Debt (Net),"Equity Repurchase (Common, Net)",Exchange Rate Adjustment,Net Income,Net Aquisitions,Short Term Investments Change (Net),year,ticker,Change in inventories,"Equity Repurchase (Preffered, Net)",Other operating activities,Income tax paid,Change in intangibles (net),Dividends Paid (Preffered),Discontinued Operations and Adjustments
4,149044000.0,-2221000.0,-315436000.0,0.0,,4258000.0,969000.0,50388000.0,-47751000.0,454000.0,-0.0769,-400010000.0,342718000.0,0.0,454000.0,9010000.0,285027000.0,-47751000.0,-5013000.0,-64595000.0,,4048000.0,84449000.0,-3190000.0,-58145000.0,454000.0,,39341000.0,-31810000.0,,2018,VBTX,,0.0,,,0.0,0.0,
5,234791000.0,-254000.0,-197127000.0,0.0,,7112000.0,-1477000.0,26662000.0,96089000.0,32356000.0,-0.0897,-124855000.0,17084000.0,-227000.0,32356000.0,4652000.0,12446000.0,96089000.0,-40571000.0,-85747000.0,,1939000.0,149044000.0,1223000.0,-36767000.0,56856000.0,,15152000.0,20935000.0,,2017,VBTX,,-24500000.0,,,-4181000.0,-227000.0,
6,71551000.0,-4989000.0,-169610000.0,0.0,,561000.0,999000.0,10860000.0,-32631000.0,94518000.0,-0.663,-203316000.0,251316000.0,0.0,94518000.0,2737000.0,355696000.0,-32631000.0,-1075000.0,163240000.0,,983000.0,234791000.0,-5988000.0,9862000.0,94518000.0,,12551000.0,0.0,,2016,VBTX,,0.0,,,0.0,0.0,
7,93251000.0,5206000.0,-128488000.0,0.0,,293000.0,72000.0,16207000.0,-26243000.0,-7790000.0,-0.2151,-145973000.0,131939000.0,-98000.0,-7790000.0,1918000.0,108066000.0,-26243000.0,-2392000.0,-21700000.0,,633000.0,71551000.0,5134000.0,-15985000.0,210000.0,,8790000.0,11150000.0,,2015,VBTX,,-8000000.0,,,0.0,-98000.0,
8,76646000.0,-5269000.0,-113364000.0,0.0,,544000.0,360000.0,2233000.0,-1093000.0,41229000.0,-0.456,-116700000.0,64923000.0,-80000.0,41229000.0,1753000.0,131072000.0,-1093000.0,-2243000.0,16605000.0,,455000.0,93251000.0,-5629000.0,25000000.0,41229000.0,,5205000.0,0.0,,2014,VBTX,,0.0,,,0.0,-80000.0,
9,53160000.0,-626000.0,-101947000.0,0.0,,1459000.0,683000.0,6141000.0,-17248000.0,1140000.0,-0.5064,-119771000.0,126036000.0,-60000.0,1140000.0,1900000.0,137116000.0,-17248000.0,-576000.0,23486000.0,,323000.0,76646000.0,-1309000.0,10000000.0,1140000.0,,3408000.0,0.0,,2013,VBTX,,0.0,,,0.0,-60000.0,
0,140709000.0,61428000.0,52115000.0,-19362000.0,8175000.0,-60842000.0,0.0,55087000.0,-37437000.0,-3418000.0,0.24,-37657000.0,0.0,-19362000.0,-3418000.0,3817000.0,-22780000.0,52115000.0,-220000.0,-8608000.0,39765000.0,10385000.0,132101000.0,-720000.0,0.0,-3418000.0,-3258000.0,50684000.0,0.0,-89552000.0,2022,WT,16516000.0,,,-2308000.0,0.0,,
1,73425000.0,55127000.0,0.0,-19459000.0,10493000.0,-50637000.0,251000.0,75318000.0,-101699000.0,-33691000.0,0.2021,-99632000.0,-4297000.0,-19459000.0,-33691000.0,21031000.0,92553000.0,19441000.0,-293000.0,67284000.0,41324000.0,9998000.0,140709000.0,-3506000.0,150000000.0,-33691000.0,-955000.0,49797000.0,2360000.0,-121140000.0,2021,WT,3715000.0,,,3101000.0,0.0,,
2,74972000.0,33548000.0,9592000.0,-20113000.0,-4740000.0,19250000.0,-936000.0,47136000.0,-1253000.0,-30905000.0,0.121,10641000.0,-5411000.0,-20113000.0,-30905000.0,29993000.0,-60179000.0,18703000.0,-472000.0,-1547000.0,41518000.0,11706000.0,73425000.0,-193000.0,-3750000.0,-30905000.0,855000.0,-35655000.0,2774000.0,-19956000.0,2020,WT,-596000.0,,,-2441000.0,0.0,,
3,77784000.0,47015000.0,-2090000.0,-20385000.0,8086000.0,-16919000.0,201000.0,57488000.0,-15524000.0,-2181000.0,0.1424,-17661000.0,0.0,-20385000.0,-2181000.0,37817000.0,-43566000.0,11880000.0,-47000.0,-2812000.0,33209000.0,11590000.0,74972000.0,-19000.0,-21000000.0,-2181000.0,927000.0,-10425000.0,0.0,-27404000.0,2019,WT,1215000.0,,,4524000.0,0.0,,
4,54193000.0,10011000.0,-8000000.0,-19236000.0,-20080000.0,-29950000.0,-4030000.0,37468000.0,65605000.0,-2694000.0,0.1198,-181779000.0,-8871000.0,-19236000.0,-2694000.0,20774000.0,169199000.0,0.0,-71000.0,23591000.0,27015000.0,13255000.0,77784000.0,3804000.0,200000000.0,-2694000.0,-1297000.0,36633000.0,-239313000.0,65605000.0,2018,WT,-6434000.0,,,5706000.0,0.0,,
5,92722000.0,5894000.0,-18748000.0,-43777000.0,21683000.0,14020000.0,8557000.0,48508000.0,-15846000.0,-7359000.0,-0.0336,-37021000.0,0.0,-43777000.0,-7359000.0,1395000.0,-51136000.0,0.0,-295000.0,-38529000.0,-612000.0,14717000.0,54193000.0,-3532000.0,0.0,-7359000.0,1120000.0,27199000.0,0.0,-15846000.0,2017,WT,-434000.0,,,-11211000.0,-2132000.0,,
6,210070000.0,-1355000.0,0.0,-43660000.0,-11487000.0,27130000.0,1602000.0,54911000.0,-76377000.0,-39184000.0,-0.0605,-89265000.0,0.0,-43660000.0,-39184000.0,2981000.0,-82844000.0,0.0,-1070000.0,-117348000.0,-1026000.0,14892000.0,92722000.0,9778000.0,0.0,-39184000.0,-150000.0,26155000.0,-11818000.0,-76377000.0,2016,WT,-307000.0,,,1687000.0,0.0,,
7,165284000.0,61047000.0,0.0,-78540000.0,16240000.0,13006000.0,0.0,155111000.0,-9703000.0,-19596000.0,-0.0976,-12319000.0,0.0,-78540000.0,-19596000.0,1006000.0,-98136000.0,0.0,-2616000.0,44786000.0,-1864000.0,10900000.0,210070000.0,-9321000.0,0.0,-19596000.0,130000.0,80052000.0,0.0,-9703000.0,2015,WT,0.0,,,55992000.0,0.0,,
8,104316000.0,11121000.0,0.0,-10785000.0,-1022000.0,9637000.0,0.0,82630000.0,-2286000.0,-4987000.0,-0.08,-5831000.0,0.0,-10785000.0,-4987000.0,821000.0,-15772000.0,0.0,-4894000.0,60968000.0,99000.0,8137000.0,165284000.0,-369000.0,0.0,-4987000.0,-59000.0,61051000.0,1349000.0,-2286000.0,2014,WT,0.0,,,12413000.0,0.0,,
9,41246000.0,10867000.0,0.0,0.0,16466000.0,7281000.0,0.0,70124000.0,-816000.0,-27000.0,-0.0465,-7027000.0,0.0,0.0,-27000.0,439000.0,-27000.0,0.0,-6211000.0,63070000.0,-579000.0,6459000.0,104316000.0,-5020000.0,0.0,-27000.0,0.0,51537000.0,0.0,-816000.0,2013,WT,0.0,,,0.0,0.0,,
0,420020000.0,25790000.0,-1420648000.0,-61368000.0,0.0,16037000.0,9686000.0,216322000.0,-207781000.0,-22795000.0,0.9031,-1619196000.0,328368000.0,-61368000.0,-22795000.0,11906000.0,1175086000.0,-207781000.0,-14589000.0,-227788000.0,-4776000.0,7887000.0,192232000.0,20880000.0,930881000.0,-22795000.0,,166299000.0,23822000.0,,2022,SASR,,,-3710000.0,,,,
1,297003000.0,-5302000.0,458404000.0,-60351000.0,0.0,-29823000.0,-20771000.0,216398000.0,-138652000.0,-101510000.0,-0.042,308261000.0,594365000.0,-60351000.0,-101510000.0,14522000.0,-401642000.0,-138652000.0,-11491000.0,123017000.0,-35498000.0,5299000.0,420020000.0,50967000.0,-834146000.0,-101510000.0,,235107000.0,0.0,,2021,SASR,,,1894000.0,,,,
2,146103000.0,-36888100.0,-1174407000.0,-53175000.0,1500000.0,59383000.0,1704000.0,141981000.0,-74265000.0,-23705000.0,0.7742,-1200196000.0,1269870000.0,-53175000.0,-23705000.0,19873000.0,1209115000.0,-74265000.0,-5041000.0,150900000.0,1500000.0,3850000.0,297003000.0,-40092100.0,16125000.0,-23705000.0,,96953000.0,53517000.0,,2020,SASR,,,2660000.0,,,,
3,101481000.0,-39069000.0,-133688000.0,-42272000.0,-3664000.0,9902000.0,-5804000.0,99943000.0,-102440000.0,-22851000.0,0.6949,-241276000.0,524736000.0,-42272000.0,-22851000.0,13398000.0,185955000.0,-102440000.0,-5148000.0,44622000.0,-3664000.0,3042000.0,146103000.0,-29601000.0,-273658000.0,-22851000.0,,116433000.0,0.0,,2019,SASR,,,-721000.0,,,,
4,112500000.0,12664000.0,-580425000.0,-39277000.0,5020000.0,17632000.0,-2721000.0,147646000.0,53335000.0,1395000.0,0.7051,-505004000.0,339616000.0,-39277000.0,1395000.0,12516000.0,346339000.0,53335000.0,-10401000.0,-11019000.0,5020000.0,2645000.0,101481000.0,10365000.0,44604900.0,1395000.0,,100864000.0,32487000.0,,2018,SASR,,,3970000.0,,,,
5,134125000.0,-8640000.0,-386467000.0,-25134000.0,0.0,11698000.0,-1007000.0,69417000.0,1561000.0,1200000.0,0.6709,-392347000.0,385166000.0,-25134000.0,1200000.0,7976000.0,301305000.0,1561000.0,-7441000.0,-21625000.0,-9829000.0,2164000.0,112500000.0,2196000.0,-59927000.0,1200000.0,,53209000.0,0.0,,2017,SASR,,,5174000.0,,,,
6,72882000.0,29890000.0,-468549000.0,-23676000.0,0.0,6275000.0,-2932000.0,90500000.0,52701000.0,-11693000.0,0.7127,-422993000.0,313131000.0,-23676000.0,-11693000.0,7958000.0,393736000.0,52701000.0,-5798000.0,61243000.0,-5134000.0,2139000.0,134125000.0,37956000.0,115974000.0,-11693000.0,,48250000.0,-1347000.0,,2016,SASR,,,-1873000.0,,,,
7,96217000.0,-14036000.0,-370091000.0,-22397000.0,0.0,7928000.0,-6267000.0,51180000.0,86748000.0,-21450000.0,0.9754,-291915000.0,196534000.0,-22397000.0,-21450000.0,7305000.0,217400000.0,86748000.0,-8572000.0,-23335000.0,-2015000.0,1979000.0,72882000.0,-5754000.0,64713000.0,-21450000.0,,45355000.0,0.0,,2015,SASR,,,4628000.0,,,,
8,74427000.0,11051000.0,-345885000.0,-19216000.0,0.0,2253000.0,20166000.0,53664000.0,92112000.0,-516000.0,0.909,-262337000.0,189605000.0,-19216000.0,-516000.0,7157000.0,230463000.0,92112000.0,-8564000.0,21790000.0,-6866000.0,1452000.0,96217000.0,-2249000.0,60590000.0,-516000.0,,38200000.0,0.0,,2014,SASR,,,-4997000.0,,,,
9,86406000.0,25732000.0,-251228000.0,-16130000.0,0.0,4921000.0,-5965000.0,96142000.0,20404000.0,153000.0,0.818,-233190000.0,-35809000.0,-16130000.0,153000.0,8021000.0,125069000.0,20404000.0,-2366000.0,-11979000.0,4053000.0,1688000.0,74427000.0,27644000.0,176855000.0,153000.0,,44422000.0,0.0,,2013,SASR,,,13046000.0,,,,
0,705618000.0,-2989000.0,-610074400.0,-15887000.0,,41432000.0,,145649000.0,92599100.0,2948000.0,1.102,-455988000.0,-361450000.0,-15887000.0,2948000.0,22698000.0,-36307000.0,92599100.0,-8466000.0,-346646000.0,-1219000.0,3449000.0,358972000.0,-1770000.0,338081800.0,2948000.0,,87715000.0,69953000.0,,2022,OBK,,0.0,-3207000.0,,,,
1,377214000.0,44678000.0,514649100.0,-11525000.0,,-4583000.0,,171486000.0,-489343000.0,-1110000.0,-0.2231,12852000.0,819378000.0,-11525000.0,-1110000.0,16413000.0,144066000.0,-489343000.0,-4997000.0,328404000.0,-2620000.0,2295000.0,705618000.0,47298000.0,-662676900.0,-1110000.0,,108546000.0,-7457000.0,,2021,OBK,,0.0,6432000.0,,,,
2,291518000.0,-95283000.0,-1593608000.0,-8854000.0,,50052000.0,,887000.0,-514926000.0,-475000.0,2.2015,-2115732000.0,1522703000.0,-8854000.0,-475000.0,12903000.0,2200541000.0,-514926000.0,-7198000.0,85696000.0,12746000.0,2320000.0,377214000.0,-108029000.0,687166900.0,-475000.0,,36357000.0,0.0,,2020,OBK,,0.0,-3142000.0,,,,
3,116678000.0,-18063000.0,-361097900.0,-5863000.0,,8410000.0,,61553000.0,81038000.0,-9893000.0,0.2886,-291185000.0,445474000.0,-5863000.0,-9893000.0,9289000.0,404472000.0,81038000.0,-11125000.0,174840000.0,-346078000.0,2247000.0,291518000.0,328015000.0,-25245900.0,-9893000.0,,53882000.0,0.0,,2019,OBK,,0.0,8035000.0,,,,
4,187187000.0,3620000.0,-557464900.0,-5941000.0,,5601000.0,,77826000.0,-195495000.0,95737000.0,0.4511,-764927000.0,222839000.0,-5941000.0,95737000.0,8906000.0,616592000.0,-195495000.0,-5371000.0,-70509000.0,-5440000.0,1462000.0,116678000.0,9060000.0,303957000.0,95737000.0,,51605000.0,-6596000.0,,2018,OBK,,0.0,8094000.0,,,,
5,259883000.0,24199000.0,-161548000.0,-6996000.0,,12750000.0,,61988000.0,-37482000.0,123000.0,-0.1593,-197650000.0,68400000.0,-6996000.0,123000.0,9897000.0,62966000.0,-37482000.0,1380000.0,-72696000.0,-5601000.0,1150000.0,187187000.0,29800000.0,1439000.0,123000.0,,14669000.0,0.0,,2017,OBK,,0.0,473000.0,,,,
6,276222000.0,-3199000.0,-122292100.0,-5764000.0,,32707000.0,,54578000.0,-24532000.0,44544000.0,-0.1593,-154705000.0,54707000.0,-5764000.0,44544000.0,11446000.0,83788000.0,-24532000.0,-7881000.0,-16339000.0,-12546000.0,1547000.0,259883000.0,9347000.0,-9699000.0,42546000.0,,12850000.0,0.0,,2016,OBK,,1998000.0,774000.0,,,,
0,494782000.0,-73909000.0,33129000.0,0.0,,2195000.0,-40246000.0,91764000.0,-13264000.0,36030000.0,-0.4658,10773000.0,-2138000.0,0.0,36030000.0,22613000.0,33892000.0,-13578000.0,-9092000.0,148180000.0,-68646000.0,6133000.0,642962000.0,44177000.0,0.0,36030000.0,11751000.0,140865000.0,0.0,314000.0,2022,NOAH,,,0.0,-9194000.0,,,
1,788172000.0,11268000.0,-31764000.0,0.0,,-411000.0,37807000.0,238809000.0,-17161000.0,-56690000.0,-0.1823,-403619000.0,-23829000.0,0.0,-56690000.0,23000000.0,-80519000.0,-17214000.0,-350307000.0,-252659000.0,22658000.0,11133000.0,535513000.0,-56962000.0,0.0,-56690000.0,-7330000.0,204952000.0,-4387000.0,53000.0,2021,NOAH,,,0.0,7765000.0,,,
2,673400000.0,-5858000.0,61225000.0,0.0,,227240000.0,22974000.0,122045000.0,-3634000.0,-38044000.0,-0.2506,54037000.0,-18879000.0,0.0,-38044000.0,14614000.0,-56923000.0,-3634000.0,-7911000.0,96363000.0,2631000.0,9163000.0,769763000.0,-33614000.0,0.0,-38044000.0,-22796000.0,-113951000.0,4357000.0,0.0,2020,NOAH,,,0.0,2151000.0,,,
3,388777000.0,-18227000.0,-5652000.0,0.0,,46209000.0,-16445000.0,185042000.0,-27658000.0,4551000.0,-0.3114,-26144000.0,73491000.0,0.0,4551000.0,9691000.0,78042000.0,-27658000.0,-9384000.0,242372000.0,-19143000.0,13631000.0,631149000.0,6860000.0,0.0,4551000.0,5432000.0,124069000.0,16550000.0,0.0,2019,NOAH,,,23300000.0,10501000.0,,,
4,277326000.0,-4868000.0,109753000.0,0.0,,10622000.0,6562000.0,149718000.0,-116885000.0,6675000.0,-0.1431,-57549000.0,9298000.0,0.0,6675000.0,4363000.0,15973000.0,-116885000.0,-18649000.0,116332000.0,-2090000.0,16401000.0,393658000.0,-14540000.0,0.0,6675000.0,8190000.0,116899000.0,-31768000.0,0.0,2018,NOAH,,,22702000.0,5200000.0,,,
5,458555000.0,6550000.0,-17060000.0,0.0,,-1229000.0,8167000.0,96581000.0,-87630000.0,-1782000.0,-0.0608,-128161000.0,-47676000.0,0.0,-1782000.0,12598000.0,-121694000.0,-87630000.0,-23471000.0,-165492000.0,-4408000.0,14391000.0,293063000.0,3327000.0,-72236000.0,-1782000.0,-12218000.0,117097000.0,0.0,0.0,2017,NOAH,,,-38435000.0,-536000.0,,,
6,307204900.0,-22964700.0,-87761800.0,0.0,,8859200.0,11911300.0,98840200.0,-24930900.0,-1161300.0,-0.3161,-127292900.0,72403600.0,0.0,-1161300.0,8832000.0,143257200.0,-24930900.0,-14600200.0,122365800.0,-17552900.0,11403000.0,429570700.0,-11779500.0,72015000.0,-1161300.0,7561300.0,86114300.0,0.0,0.0,2016,NOAH,,,17999500.0,-5543600.0,,,
7,270185100.0,10453300.0,-5621200.0,0.0,,7209000.0,26895900.0,104222500.0,-90580000.0,-6211200.0,-0.2144,-117240800.0,5369500.0,0.0,-6211200.0,5313200.0,71439600.0,-90580000.0,-21039600.0,59081600.0,-9021300.0,10446800.0,329266700.0,-8379000.0,72281300.0,-6211200.0,660200.0,81246900.0,0.0,0.0,2015,NOAH,,,0.0,957800.0,,,
8,196110000.0,0.0,29960000.0,0.0,,0.0,0.0,95130000.0,-35150000.0,0.0,-0.2575,-14790000.0,9330000.0,-260000.0,650000.0,3630000.0,9720000.0,0.0,-9600000.0,85960000.0,0.0,0.0,282080000.0,0.0,0.0,0.0,-4090000.0,75210000.0,0.0,0.0,2014,NOAH,,,16280000.0,0.0,,,
9,119560000.0,34380000.0,-7470000.0,0.0,,0.0,0.0,93970000.0,-2890000.0,0.0,-0.2259,-17140000.0,6590000.0,-7670000.0,-2020000.0,2470000.0,-3100000.0,0.0,-6760000.0,76550000.0,0.0,0.0,196110000.0,0.0,0.0,0.0,2820000.0,53030000.0,0.0,0.0,2013,NOAH,,,4070000.0,0.0,,,
0,189645000.0,-37717000.0,-11618000.0,0.0,,3340000.0,-30995000.0,210681000.0,-81393000.0,-87006000.0,2.4392,-130235000.0,-24016000.0,,-87006000.0,50494000.0,-107445000.0,-81393000.0,-37224000.0,-45733000.0,-6722000.0,15402000.0,143912000.0,,3577000.0,-87006000.0,-18734000.0,194564000.0,0.0,,2022,ECPG,,,,0.0,,,
1,189184000.0,2993000.0,10919000.0,0.0,,-101220000.0,-35948000.0,303053000.0,362349000.0,-390606000.0,1.5805,339896000.0,-24171000.0,,-390606000.0,50079000.0,-655692000.0,362349000.0,-33372000.0,461000.0,38941000.0,18330000.0,189645000.0,,-240915000.0,-390606000.0,13204000.0,351201000.0,0.0,,2021,ECPG,,,,7758000.0,,,
2,192335000.0,-51319000.0,24343000.0,0.0,,108879000.0,-17656000.0,312864000.0,93083000.0,0.0,2.702,82826000.0,-123277000.0,,0.0,42780000.0,-403200000.0,93083000.0,-34600000.0,-3151000.0,-33663000.0,16560000.0,189184000.0,,-279922900.0,0.0,4359000.0,212524000.0,0.0,,2020,ECPG,,,,-24344000.0,,,
3,157418000.0,-60910000.0,6822000.0,0.0,,84987000.0,-62244000.0,244733000.0,-277490000.0,0.0,3.204,-202333000.0,-36180000.0,,0.0,51747000.0,-19770000.0,-277490000.0,68335000.0,34917000.0,25379000.0,12557000.0,192335000.0,,16410000.0,0.0,12287000.0,168909000.0,0.0,,2019,ECPG,,,,-24045000.0,,,
4,212139000.0,4263000.0,-8634000.0,0.0,,31564000.0,15605000.0,186791000.0,-321407000.0,0.0,5.0097,-397516000.0,-285587000.0,,0.0,41228000.0,166377000.0,-321407000.0,-67475000.0,-54721000.0,-35626000.0,12980000.0,157418000.0,,451964100.0,0.0,-10373000.0,109736000.0,-1877000.0,,2018,ECPG,,,,24284000.0,,,
5,149765000.0,-29145000.0,8794000.0,0.0,,34008000.0,1655000.0,123818000.0,-336409000.0,0.0,2.9654,-452131000.0,-57833000.0,,0.0,39977000.0,378217000.0,-336409000.0,-28126000.0,62374000.0,-4101000.0,10399000.0,212139000.0,,436050000.0,0.0,12470000.0,78978000.0,-96390000.0,,2017,ECPG,,,,-26699000.0,,,
6,153593000.0,7492000.0,5605000.0,0.0,,71155000.0,2439000.0,130332000.0,-248092000.0,0.0,3.5317,-168789000.0,-37751000.0,,0.0,34868000.0,43253000.0,-248092000.0,-31668000.0,-3828000.0,-20364000.0,12627000.0,149765000.0,,81004000.0,0.0,-8624000.0,16817000.0,105366000.0,,2016,ECPG,,,,25417000.0,,,
7,124163000.0,-19799000.0,582250000.0,0.0,,55404000.0,43135000.0,116149000.0,-749760000.0,-33185000.0,3.7702,-472709000.0,-26443000.0,,-33185000.0,33160000.0,400121000.0,-749760000.0,-28624000.0,29430000.0,-33430000.0,22008000.0,153593000.0,,459749000.0,-33185000.0,-14131000.0,47384000.0,-276575000.0,,2015,ECPG,,,,-29504000.0,,,
8,126213000.0,20730000.0,-56911000.0,0.0,,-34564000.0,9832000.0,111544000.0,-229037000.0,-16815000.0,2.3081,-755197000.0,-54927000.0,,-16815000.0,27100000.0,626323000.0,-229037000.0,-23084000.0,-2050000.0,-11282000.0,17181000.0,124163000.0,,698064900.0,-16815000.0,15280000.0,98278000.0,-446165000.0,,2014,ECPG,,,,22180000.0,,,
9,17510000.0,-937000.0,-51597000.0,0.0,,-11575000.0,11228000.0,74775000.0,296804000.0,-729000.0,1.3912,-217240000.0,-93488000.0,,-729000.0,13547000.0,245980000.0,296804000.0,-13423000.0,108703000.0,-11697000.0,12649000.0,126213000.0,,340197000.0,-729000.0,5188000.0,73740000.0,-449024000.0,,2013,ECPG,,,,-468000.0,,,
0,143602000.0,-124499000.0,-13040000.0,-10768000.0,-11011000.0,56755000.0,,-29841000.0,-44604000.0,-3252000.0,0.4179,-61997000.0,-7785000.0,-10768000.0,-3252000.0,38063000.0,-21805000.0,22673000.0,-4353000.0,-113643000.0,-108489000.0,4829000.0,29959000.0,-4999000.0,0.0,-3252000.0,,-402000.0,0.0,-67277000.0,2022,PRA,,,242000.0,,,,
1,215782000.0,12902000.0,14939000.0,-10758000.0,-105986000.0,-106819000.0,,73970000.0,124951200.0,0.0,0.2061,-85526000.0,-13753000.0,-10758000.0,0.0,37247000.0,-60624000.0,-7017800.0,-3840000.0,-72180000.0,47683000.0,4390000.0,143602000.0,71205000.0,-36113000.0,0.0,,144124000.0,-221576000.0,131969000.0,2021,PRA,,,-13484000.0,,,,
2,175369000.0,60928000.0,-14858000.0,-38664000.0,-51539000.0,15607000.0,,92343000.0,13852100.0,0.0,0.0719,-8484000.0,-3280000.0,-38664000.0,0.0,182490000.0,-43446000.0,51584100.0,-7478000.0,40413000.0,69482000.0,3840000.0,215782000.0,42985000.0,-1502000.0,0.0,,-175727000.0,0.0,-37732000.0,2020,PRA,,,9045000.0,,,,
3,80471000.0,178869000.0,9358000.0,-93204000.0,-2125000.0,-49080000.0,,148166000.0,50750000.0,0.0,0.0569,50522000.0,-9139000.0,-93204000.0,0.0,18665000.0,-103790000.0,150879000.0,-9586000.0,94898000.0,169068000.0,3527000.0,175369000.0,11926000.0,-1447000.0,0.0,,1004000.0,0.0,-100129000.0,2019,PRA,,,-1292000.0,,,,
4,134495000.0,54367000.0,-7849000.0,-316476000.0,16327000.0,59256000.0,,177265000.0,232382000.0,0.0,0.0954,214897000.0,-5314000.0,-316476000.0,0.0,21255000.0,-446186000.0,186637000.0,-9636000.0,-54024000.0,61421000.0,5321000.0,80471000.0,-23381000.0,-124396000.0,0.0,,47057000.0,0.0,45745000.0,2018,PRA,,,-4670000.0,,,,
5,117347000.0,30393000.0,-39892000.0,-315228000.0,26321000.0,12258000.0,,173388000.0,250652000.0,0.0,0.093,200275000.0,-4747000.0,-315228000.0,0.0,28796000.0,-356515000.0,288668000.0,-10485000.0,17148000.0,18677000.0,10615000.0,134495000.0,-14605000.0,-36540000.0,0.0,,107264000.0,0.0,-38016000.0,2017,PRA,,,-5323000.0,,,,
6,241100000.0,-3969000.0,1364000.0,-118812000.0,10497000.0,1739000.0,,178983000.0,-279244000.0,-2106000.0,0.111,-288802000.0,6984000.0,-118812000.0,-2106000.0,32789000.0,-13934000.0,95537000.0,-10922000.0,-123753000.0,-8020000.0,12455000.0,117347000.0,-6446000.0,100000000.0,-2106000.0,,151081000.0,0.0,-374781000.0,2016,PRA,,,-2657000.0,,,,
7,197040000.0,-65256000.0,106000.0,-217626000.0,16238000.0,31129000.0,,111124000.0,237204900.0,-172772000.0,0.0401,227787000.0,-4453000.0,-217626000.0,-172772000.0,36218000.0,-294851000.0,271176900.0,-9524000.0,44060000.0,-66988000.0,9166000.0,241100000.0,-14506000.0,100000000.0,-172772000.0,,116197000.0,0.0,-33972000.0,2015,PRA,,,-7164000.0,,,,
8,129383000.0,-131602000.0,112076000.0,-71252000.0,-16280000.0,-1789000.0,,96002000.0,157787000.0,-222360000.0,0.0198,266980000.0,-1713000.0,-71252000.0,-222360000.0,39594000.0,-295325000.0,72854000.0,-2883000.0,67657000.0,-130563000.0,10056000.0,197040000.0,15241000.0,0.0,-222360000.0,,196565000.0,0.0,84933000.0,2014,PRA,,,-6766000.0,,,,
9,118551000.0,-210401000.0,-305367000.0,-46375000.0,-15009000.0,-73559000.0,,38602000.0,243411000.0,-29089000.0,0.0142,-67803000.0,-7320000.0,-46375000.0,-29089000.0,35833000.0,40033000.0,487588000.0,-5847000.0,10832000.0,-207513000.0,9242000.0,129383000.0,12121000.0,122817000.0,-29089000.0,,297523000.0,0.0,-244177000.0,2013,PRA,,,-10794000.0,,,,
0,11431000.0,-3905000.0,-1123000.0,-71102000.0,,-255196000.0,,-227100000.0,,202956000.0,0.6628,-281000.0,-2371000.0,-71102000.0,202956000.0,-1092000.0,237535000.0,,-281000.0,10154000.0,-4202000.0,3705000.0,21585000.0,1591000.0,108052000.0,202956000.0,,33093000.0,,,2023,CSWC,,,,-1294000.0,,,
1,31613000.0,-2647000.0,-1408000.0,-58624000.0,,-222068000.0,,-182675000.0,,98141000.0,0.4593,-1995000.0,-20469000.0,-58624000.0,98141000.0,-775000.0,164488000.0,,-1995000.0,-20182000.0,-1767000.0,3585000.0,11431000.0,-2067000.0,145440000.0,98141000.0,,42815000.0,,,2022,CSWC,,,,1187000.0,,,
2,13744000.0,6523000.0,-239000.0,-39945000.0,,-125278000.0,,-68252000.0,,50410000.0,0.2502,-103919000.0,-779000.0,-39945000.0,50410000.0,-380000.0,86121000.0,,0.0,17869000.0,7113000.0,2944000.0,31613000.0,-119000.0,76435000.0,50410000.0,,50883000.0,,,2021,CSWC,,,,-471000.0,,,
3,9924000.0,-5649000.0,-418000.0,-50343000.0,,-20414000.0,,-47947000.0,,16875000.0,0.7611,-72852000.0,-1265000.0,-50343000.0,16875000.0,467000.0,51767000.0,,0.0,3820000.0,-3453000.0,2853000.0,13744000.0,910000.0,86500000.0,16875000.0,,-22351000.0,,,2020,CSWC,,,,-3106000.0,,,
4,7907000.0,237000.0,-187000.0,-42535000.0,,-128004000.0,,-94706000.0,,20875000.0,0.3625,-121001000.0,-2141000.0,-42535000.0,20875000.0,3000.0,96723000.0,,0.0,2017000.0,1108000.0,2271000.0,9924000.0,-797000.0,120524000.0,20875000.0,,33058000.0,,,2019,CSWC,,,,-74000.0,,,
5,22386000.0,947000.0,-517000.0,-18586000.0,,-104187000.0,,-63863000.0,,-463000.0,0.1188,0.0,-2342000.0,-18586000.0,-463000.0,70000.0,49384000.0,,0.0,-14479000.0,2958000.0,1708000.0,7907000.0,-1902000.0,70775000.0,-463000.0,,39307000.0,,,2018,CSWC,,,,-109000.0,,,
6,95969000.0,-7796000.0,-2034000.0,-5994000.0,,-105262000.0,,-89559000.0,,1507000.0,0.0098,0.0,-4537000.0,-5994000.0,1507000.0,25000.0,15976000.0,,0.0,-73583000.0,-7294000.0,1197000.0,22386000.0,-1512000.0,25000000.0,1507000.0,,23474000.0,,,2017,CSWC,,,,1010000.0,,,
